PM10,PM25,TVOC,CO2,RISK
10,8,6,400,Low
10,8,14,401,Low
10,8,8,412,Low
10,8,9,407,Low
10,8,6,421,Low
10,8,16,412,Low
10,8,13,414,Low
10,8,2,400,Low
10,8,13,400,Low
10,8,10,400,Low
10,8,11,405,Low
10,8,11,400,Low
10,8,9,400,Low
10,8,9,400,Low
10,8,3,400,Low
10,8,9,400,Low
10,8,0,400,Low
10,8,8,400,Low
10,8,9,400,Low
10,8,4,400,Low
10,8,8,400,Low
10,8,5,400,Low
10,8,7,406,Low
10,8,9,412,Low
10,8,8,403,Low
10,8,6,406,Low
10,8,6,402,Low
10,8,7,400,Low
10,8,0,400,Low
10,8,5,400,Low
10,8,7,401,Low
10,8,4,400,Low
10,8,0,400,Low
10,8,5,400,Low
10,8,5,400,Low
10,8,0,400,Low
10,8,0,400,Low
10,8,7,400,Low
10,8,0,400,Low
10,8,2,400,Low
10,8,9,402,Low
10,8,5,400,Low
10,8,0,400,Low
10,8,6,400,Low
10,8,10,401,Low
10,8,5,400,Low
10,8,0,400,Low
10,8,7,400,Low
10,8,9,400,Low
10,8,3,400,Low
10,8,4,400,Low
10,8,6,400,Low
10,8,8,400,Low
10,8,3,400,Low
10,8,0,400,Low
10,8,5,400,Low
10,8,0,400,Low
10,8,1,400,Low
10,8,0,400,Low
10,8,0,400,Low
10,8,3,401,Low
10,8,0,400,Low
10,8,5,418,Low
10,8,11,410,Low
10,8,13,404,Low
10,8,9,400,Low
10,8,7,400,Low
10,8,5,400,Low
10,8,3,400,Low
10,8,6,400,Low
10,8,2,400,Low
10,8,2,400,Low
10,8,0,400,Low
10,8,4,400,Low
10,8,4,406,Low
10,8,4,400,Low
10,8,3,400,Low
10,8,0,400,Low
10,8,0,400,Low
10,8,2,400,Low
10,8,0,400,Low
10,8,7,400,Low
10,8,3,400,Low
10,8,3,400,Low
10,8,1,400,Low
10,8,0,400,Low
10,8,10,402,Low
10,8,5,400,Low
10,8,1,400,Low
10,8,5,400,Low
10,8,7,400,Low
10,8,8,403,Low
10,8,3,400,Low
10,8,9,406,Low
10,8,4,400,Low
10,8,4,400,Low
10,8,5,400,Low
10,8,6,400,Low
10,8,4,404,Low
10,8,4,400,Low
10,8,9,400,Low
10,8,3,400,Low
10,8,6,400,Low
10,8,4,400,Low
10,8,8,400,Low
10,8,4,406,Low
10,8,8,404,Low
10,8,7,409,Low
10,8,5,403,Low
10,8,10,402,Low
10,8,6,400,Low
10,8,8,400,Low
10,8,11,401,Low
10,8,5,402,Low
10,8,11,415,Low
10,8,9,417,Low
10,8,12,415,Low
10,8,8,402,Low
10,8,12,402,Low
10,8,4,404,Low
10,8,5,400,Low
10,8,10,404,Low
10,8,12,402,Low
10,8,8,403,Low
10,8,4,400,Low
10,8,3,406,Low
10,8,0,400,Low
10,8,10,405,Low
10,8,10,400,Low
10,8,11,402,Low
10,8,11,411,Low
10,8,6,403,Low
10,8,13,413,Low
10,8,18,411,Low
10,8,13,409,Low
10,8,12,400,Low
10,8,8,401,Low
10,8,12,405,Low
10,8,14,407,Low
10,8,9,409,Low
10,8,12,402,Low
10,8,10,400,Low
10,8,9,400,Low
10,8,5,400,Low
10,8,9,401,Low
10,8,5,400,Low
10,8,8,400,Low
10,8,4,400,Low
10,8,7,400,Low
10,8,5,400,Low
10,8,12,400,Low
10,8,9,407,Low
10,8,3,405,Low
10,8,5,408,Low
10,8,12,415,Low
10,8,11,400,Low
10,8,12,412,Low
10,8,10,400,Low
10,8,9,400,Low
10,8,5,400,Low
10,8,4,400,Low
10,8,1,400,Low
10,8,4,400,Low
10,8,7,405,Low
10,8,12,407,Low
10,8,16,413,Low
10,8,11,400,Low
10,8,7,400,Low
10,8,0,400,Low
10,8,4,400,Low
10,8,6,402,Low
10,8,11,410,Low
10,8,5,400,Low
10,8,10,407,Low
10,8,9,402,Low
10,8,18,421,Low
10,8,9,416,Low
10,8,10,420,Low
10,8,9,422,Low
10,8,4,411,Low
10,8,7,408,Low
10,8,9,400,Low
10,8,6,400,Low
10,8,8,400,Low
10,8,1,400,Low
10,8,0,400,Low
10,8,9,400,Low
10,8,4,400,Low
10,8,2,400,Low
10,8,6,400,Low
10,8,3,405,Low
10,8,5,404,Low
10,8,8,404,Low
10,8,0,403,Low
10,8,3,407,Low
10,8,7,408,Low
10,8,1,406,Low
10,8,8,406,Low
10,8,3,400,Low
10,8,5,400,Low
10,8,3,400,Low
10,8,10,405,Low
10,8,8,411,Low
10,8,3,408,Low
10,8,4,412,Low
10,8,9,402,Low
10,8,15,409,Low
10,8,9,400,Low
10,8,4,400,Low
10,8,4,400,Low
10,8,8,409,Low
10,8,5,400,Low
10,8,7,400,Low
10,8,4,400,Low
10,8,1,400,Low
10,8,2,405,Low
10,8,9,425,Low
10,8,6,418,Low
10,8,7,403,Low
10,8,5,402,Low
10,8,5,400,Low
10,8,3,400,Low
10,8,4,400,Low
10,8,5,400,Low
10,8,6,400,Low
10,8,3,400,Low
10,8,6,400,Low
10,8,1,400,Low
10,8,0,400,Low
10,8,3,400,Low
10,8,0,400,Low
10,8,0,400,Low
10,8,0,400,Low
10,8,0,400,Low
10,8,7,402,Low
10,8,4,400,Low
10,8,3,408,Low
10,8,3,400,Low
10,8,1,401,Low
10,8,0,400,Low
10,8,5,406,Low
10,8,4,400,Low
10,8,3,400,Low
10,8,0,400,Low
10,8,1,400,Low
10,8,0,404,Low
10,8,0,400,Low
10,8,3,400,Low
10,8,5,400,Low
10,8,3,400,Low
10,8,0,400,Low
10,8,0,400,Low
10,8,2,400,Low
10,8,2,400,Low
10,8,0,400,Low
10,8,1,401,Low
10,8,7,412,Low
10,8,2,412,Low
10,8,3,408,Low
10,8,1,402,Low
10,8,6,408,Low
10,8,3,401,Low
10,8,2,407,Low
10,8,1,407,Low
10,8,5,417,Low
10,8,12,427,Low
10,8,12,441,Low
10,8,12,433,Low
10,8,10,431,Low
10,8,19,430,Low
10,8,18,422,Low
10,8,16,406,Low
10,8,16,425,Low
10,8,16,423,Low
10,8,13,422,Low
10,8,20,420,Low
10,8,17,410,Low
10,8,9,400,Low
10,8,11,401,Low
10,8,11,400,Low
10,8,14,412,Low
10,8,16,406,Low
10,8,6,406,Low
10,8,19,427,Low
10,8,19,421,Low
10,8,20,422,Low
10,8,17,410,Low
10,8,17,413,Low
10,8,15,415,Low
10,8,12,405,Low
10,8,14,402,Low
10,8,17,408,Low
10,8,15,405,Low
10,8,20,410,Low
10,8,24,415,Low
10,8,10,410,Low
10,8,18,412,Low
10,8,10,402,Low
10,8,16,412,Low
10,8,16,410,Low
10,8,13,412,Low
10,8,16,417,Low
10,8,10,405,Low
10,8,13,408,Low
10,8,12,402,Low
10,8,10,405,Low
10,8,9,400,Low
10,8,5,402,Low
10,8,7,408,Low
10,8,12,417,Low
10,8,12,409,Low
10,8,8,406,Low
10,8,8,404,Low
10,8,8,400,Low
10,8,14,417,Low
10,8,13,412,Low
10,8,6,400,Low
10,8,4,400,Low
10,8,0,400,Low
10,8,5,400,Low
10,8,7,400,Low
10,8,0,400,Low
10,8,0,401,Low
10,8,4,402,Low
10,8,9,409,Low
10,8,4,400,Low
10,8,7,411,Low
10,8,2,400,Low
10,8,1,409,Low
10,8,7,411,Low
10,8,2,405,Low
10,8,5,411,Low
10,8,5,417,Low
10,8,5,412,Low
10,8,7,405,Low
10,8,4,401,Low
10,8,6,412,Low
10,8,11,412,Low
10,8,4,412,Low
10,8,3,404,Low
10,8,0,403,Low
10,8,0,409,Low
10,8,5,414,Low
10,8,1,400,Low
10,8,1,402,Low
10,8,7,415,Low
10,8,2,404,Low
10,8,3,408,Low
10,8,2,407,Low
10,8,2,408,Low
10,8,13,420,Low
10,8,7,416,Low
10,8,12,419,Low
10,8,4,404,Low
10,8,1,407,Low
10,8,3,416,Low
10,8,4,415,Low
10,8,8,403,Low
10,8,2,412,Low
10,8,8,413,Low
10,8,9,421,Low
10,8,8,422,Low
10,8,11,426,Low
10,8,4,412,Low
10,8,8,408,Low
10,8,5,410,Low
10,8,7,410,Low
10,8,8,420,Low
10,8,10,424,Low
10,8,7,429,Low
10,8,12,433,Low
10,8,12,439,Low
10,8,22,443,Low
10,8,14,433,Low
10,8,22,435,Low
10,8,16,416,Low
10,8,18,415,Low
10,8,15,409,Low
10,8,11,420,Low
10,8,15,415,Low
10,8,11,419,Low
10,8,18,419,Low
10,8,15,415,Low
10,8,10,411,Low
10,8,21,415,Low
10,8,18,410,Low
10,8,9,401,Low
10,8,10,404,Low
10,8,11,408,Low
10,8,19,421,Low
10,8,20,422,Low
10,8,14,434,Low
10,8,17,444,Low
10,8,22,437,Low
10,8,24,434,Low
10,8,23,424,Low
10,8,21,424,Low
10,8,19,425,Low
10,8,13,413,Low
10,8,20,418,Low
10,8,17,425,Low
10,8,16,419,Low
10,8,16,412,Low
10,8,16,417,Low
10,8,14,412,Low
10,8,15,408,Low
10,8,17,408,Low
10,8,11,404,Low
10,8,11,408,Low
10,8,12,409,Low
10,8,17,417,Low
10,8,14,416,Low
10,8,20,414,Low
10,8,7,403,Low
10,8,12,408,Low
10,8,9,402,Low
10,8,11,407,Low
10,8,12,412,Low
10,8,11,412,Low
10,8,5,418,Low
10,8,14,418,Low
10,8,11,407,Low
10,8,10,409,Low
10,8,12,409,Low
10,8,11,410,Low
10,8,13,428,Low
10,8,11,426,Low
10,8,5,425,Low
10,8,11,426,Low
10,8,14,425,Low
10,8,13,434,Low
10,8,14,421,Low
10,8,19,428,Low
10,8,16,413,Low
10,8,8,411,Low
10,8,13,415,Low
10,8,11,420,Low
10,8,13,416,Low
10,8,10,414,Low
10,8,3,410,Low
10,8,11,427,Low
10,8,15,422,Low
10,8,15,425,Low
10,8,9,424,Low
10,8,10,426,Low
10,8,11,424,Low
10,8,16,433,Low
10,8,15,430,Low
10,8,15,419,Low
10,8,13,423,Low
10,8,13,412,Low
10,8,8,409,Low
10,8,13,409,Low
10,8,9,402,Low
10,8,15,425,Low
10,8,13,414,Low
10,8,15,423,Low
10,8,17,427,Low
10,8,10,416,Low
10,8,12,412,Low
10,8,12,422,Low
10,8,8,414,Low
10,8,8,427,Low
10,8,10,427,Low
10,8,18,436,Low
10,8,19,436,Low
10,8,23,440,Low
10,8,19,423,Low
10,8,10,419,Low
10,8,15,419,Low
10,8,16,424,Low
10,8,13,413,Low
10,8,20,417,Low
10,8,22,421,Low
10,8,14,419,Low
10,8,11,406,Low
10,8,12,423,Low
10,8,11,427,Low
10,8,10,430,Low
10,8,11,425,Low
10,8,1,418,Low
10,8,14,432,Low
10,8,13,432,Low
10,8,14,437,Low
10,8,23,438,Low
10,8,14,443,Low
10,8,20,448,Low
10,8,27,451,Low
10,8,17,423,Low
10,8,15,421,Low
10,8,19,423,Low
10,8,20,428,Low
10,8,18,421,Low
10,8,13,418,Low
10,8,17,428,Low
10,8,20,430,Low
10,8,10,427,Low
10,8,12,422,Low
10,8,21,435,Low
10,8,13,415,Low
10,8,15,412,Low
10,8,11,412,Low
10,8,11,414,Low
10,8,12,424,Low
10,8,14,427,Low
10,8,17,425,Low
10,8,14,427,Low
10,8,19,425,Low
10,8,11,420,Low
10,8,16,427,Low
10,8,17,432,Low
10,8,16,428,Low
10,8,12,421,Low
10,8,16,431,Low
10,8,16,423,Low
10,8,11,420,Low
10,8,18,431,Low
10,8,13,426,Low
10,8,10,428,Low
10,8,21,433,Low
10,8,21,430,Low
10,8,20,427,Low
10,8,10,422,Low
10,8,12,413,Low
10,8,12,418,Low
10,8,16,421,Low
10,8,18,430,Low
10,8,21,436,Low
10,8,14,426,Low
10,8,12,412,Low
10,8,17,420,Low
10,8,19,418,Low
10,8,11,418,Low
10,8,12,421,Low
10,8,10,420,Low
10,8,14,427,Low
10,8,10,425,Low
10,8,16,425,Low
10,8,9,420,Low
10,8,13,425,Low
10,8,8,423,Low
10,8,19,426,Low
10,8,10,427,Low
10,8,18,427,Low
10,8,15,432,Low
10,8,16,422,Low
10,8,12,416,Low
10,8,10,414,Low
10,8,16,424,Low
10,8,8,412,Low
10,8,9,413,Low
10,8,12,414,Low
10,8,11,415,Low
10,8,10,426,Low
10,8,9,423,Low
10,8,19,420,Low
10,8,18,422,Low
10,8,12,410,Low
10,8,9,420,Low
10,8,4,422,Low
10,8,9,434,Low
10,8,18,433,Low
10,8,12,430,Low
10,8,14,425,Low
10,8,16,438,Low
10,8,15,430,Low
10,8,19,443,Low
10,8,18,442,Low
10,8,18,436,Low
10,8,16,429,Low
10,8,20,421,Low
10,8,13,419,Low
10,8,13,421,Low
10,8,19,423,Low
10,8,13,412,Low
10,8,16,417,Low
10,8,11,422,Low
10,8,17,424,Low
10,8,13,418,Low
10,8,10,409,Low
10,8,5,404,Low
10,8,14,427,Low
10,8,16,423,Low
10,8,12,409,Low
10,8,9,421,Low
10,8,11,410,Low
10,8,8,420,Low
10,8,6,414,Low
10,8,18,432,Low
10,8,12,433,Low
10,8,9,429,Low
10,8,16,437,Low
10,8,16,432,Low
10,8,13,432,Low
10,8,19,442,Low
10,8,10,425,Low
10,8,18,426,Low
10,8,15,420,Low
10,8,9,418,Low
10,8,10,421,Low
10,8,17,431,Low
10,8,17,428,Low
10,8,16,431,Low
10,8,14,429,Low
10,8,12,437,Low
10,8,19,445,Low
10,8,22,448,Low
10,8,18,440,Low
10,8,26,449,Low
10,8,23,437,Low
10,8,29,452,Low
10,8,24,451,Low
10,8,27,459,Low
10,8,31,455,Low
10,8,23,449,Low
10,8,20,445,Low
10,8,28,455,Low
10,8,29,456,Low
10,8,24,440,Low
10,8,29,448,Low
10,8,31,441,Low
10,8,29,439,Low
10,8,21,452,Low
10,8,34,469,Low
10,8,35,453,Low
10,8,33,447,Low
10,8,33,453,Low
10,8,35,451,Low
10,8,34,443,Low
10,8,30,441,Low
10,8,33,437,Low
10,8,29,430,Low
10,8,31,429,Low
10,8,24,430,Low
10,8,32,445,Low
10,8,29,441,Low
10,8,27,441,Low
10,8,30,442,Low
10,8,24,433,Low
10,8,24,429,Low
10,8,20,423,Low
10,8,24,414,Low
10,8,19,416,Low
10,8,13,410,Low
10,8,20,421,Low
10,8,19,420,Low
10,8,22,433,Low
10,8,14,429,Low
10,8,20,434,Low
10,8,23,440,Low
10,8,26,434,Low
10,8,22,433,Low
10,8,23,435,Low
10,8,20,437,Low
10,8,20,430,Low
10,8,22,445,Low
10,8,25,444,Low
10,8,17,438,Low
10,8,22,434,Low
10,8,25,428,Low
10,8,15,427,Low
10,8,13,412,Low
10,8,17,418,Low
10,8,25,425,Low
10,8,20,425,Low
10,8,17,426,Low
10,8,19,439,Low
10,8,20,433,Low
10,8,21,439,Low
10,8,19,432,Low
10,8,17,431,Low
10,8,20,431,Low
10,8,21,437,Low
10,8,22,450,Low
10,8,18,442,Low
10,8,25,443,Low
10,8,18,429,Low
10,8,15,441,Low
10,8,23,436,Low
10,8,25,437,Low
10,8,25,437,Low
10,8,28,437,Low
10,8,23,435,Low
10,8,23,434,Low
10,8,21,446,Low
10,8,23,436,Low
10,8,21,447,Low
10,8,28,449,Low
10,8,27,441,Low
10,8,24,438,Low
10,8,23,438,Low
10,8,25,440,Low
10,8,22,428,Low
10,8,22,425,Low
10,8,20,413,Low
10,8,25,433,Low
10,8,26,431,Low
10,8,21,428,Low
10,8,14,429,Low
10,8,19,429,Low
10,8,25,440,Low
10,8,21,442,Low
10,8,22,432,Low
10,8,18,428,Low
10,8,21,431,Low
10,8,21,429,Low
10,8,19,426,Low
10,8,18,430,Low
10,8,20,433,Low
10,8,18,435,Low
10,8,20,434,Low
10,8,17,425,Low
10,8,19,429,Low
10,8,19,429,Low
10,8,14,424,Low
10,8,21,431,Low
10,8,23,424,Low
10,8,19,435,Low
10,8,13,431,Low
10,8,14,427,Low
10,8,14,436,Low
10,8,22,449,Low
10,8,19,429,Low
10,8,16,433,Low
10,8,24,431,Low
10,8,16,421,Low
10,8,20,430,Low
10,8,16,445,Low
10,8,21,441,Low
10,8,20,444,Low
10,8,18,439,Low
10,8,15,425,Low
10,8,20,428,Low
10,8,19,434,Low
10,8,24,453,Low
10,8,26,467,Low
10,8,26,467,Low
10,8,32,465,Low
10,8,23,444,Low
10,8,23,447,Low
10,8,23,439,Low
10,8,26,435,Low
10,8,20,427,Low
10,8,23,434,Low
10,8,23,430,Low
10,8,26,434,Low
10,8,15,429,Low
10,8,19,433,Low
10,8,14,431,Low
10,8,29,438,Low
10,8,22,433,Low
10,8,22,433,Low
10,8,24,438,Low
10,8,16,430,Low
10,8,22,432,Low
10,8,25,433,Low
10,8,21,435,Low
10,8,22,434,Low
10,8,16,440,Low
10,8,22,440,Low
10,8,21,438,Low
10,8,19,433,Low
10,8,22,440,Low
10,8,23,436,Low
10,8,21,435,Low
10,8,20,434,Low
10,8,18,435,Low
10,8,16,425,Low
10,8,16,432,Low
10,8,20,438,Low
10,8,12,433,Low
10,8,14,422,Low
10,8,15,418,Low
10,8,8,424,Low
10,8,11,427,Low
10,8,12,433,Low
10,8,13,428,Low
10,8,16,432,Low
10,8,10,426,Low
10,8,18,440,Low
10,8,16,440,Low
10,8,18,436,Low
10,8,22,429,Low
10,8,16,428,Low
10,8,19,424,Low
10,8,18,428,Low
10,8,16,432,Low
10,8,12,427,Low
10,8,14,436,Low
10,8,14,431,Low
10,8,14,433,Low
10,8,16,439,Low
10,8,17,434,Low
10,8,18,442,Low
10,8,18,453,Low
10,8,26,466,Low
10,8,23,470,Low
10,8,27,478,Low
10,8,28,472,Low
10,8,28,460,Low
10,8,32,451,Low
10,8,28,448,Low
10,8,22,447,Low
10,8,26,438,Low
10,8,25,448,Low
10,8,33,445,Low
10,8,29,442,Low
10,8,29,449,Low
10,8,23,427,Low
10,8,29,440,Low
10,8,25,429,Low
10,8,24,438,Low
10,8,20,426,Low
10,8,19,435,Low
10,8,23,435,Low
10,8,24,452,Low
10,8,27,440,Low
10,8,22,436,Low
10,8,21,437,Low
10,8,24,436,Low
10,8,22,432,Low
10,8,20,433,Low
10,8,21,430,Low
10,8,16,437,Low
10,8,22,435,Low
10,8,27,443,Low
10,8,23,440,Low
10,8,19,435,Low
10,8,24,437,Low
10,8,24,440,Low
10,8,23,445,Low
10,8,20,440,Low
10,8,21,435,Low
10,8,19,434,Low
10,8,18,432,Low
10,8,21,433,Low
10,8,20,432,Low
10,8,14,435,Low
10,8,21,434,Low
10,8,13,431,Low
10,8,11,426,Low
10,8,11,423,Low
10,8,15,433,Low
10,8,10,428,Low
10,8,14,431,Low
10,8,13,437,Low
10,8,12,438,Low
10,8,22,436,Low
10,8,20,436,Low
10,8,13,435,Low
10,8,12,425,Low
10,8,13,434,Low
10,8,10,432,Low
10,8,14,436,Low
10,8,13,430,Low
10,8,10,436,Low
10,8,14,438,Low
10,8,13,453,Low
10,8,25,457,Low
10,8,19,453,Low
10,8,14,448,Low
10,8,24,451,Low
10,8,22,448,Low
10,8,22,445,Low
10,8,20,442,Low
10,8,17,432,Low
10,8,23,431,Low
10,8,19,437,Low
10,8,23,440,Low
10,8,19,434,Low
10,8,22,445,Low
10,8,16,439,Low
10,8,22,450,Low
10,8,18,452,Low
10,8,12,443,Low
10,8,21,454,Low
10,8,24,451,Low
10,8,21,438,Low
10,8,20,435,Low
10,8,23,440,Low
10,8,26,443,Low
10,8,17,438,Low
10,8,20,440,Low
10,8,24,447,Low
10,8,18,434,Low
10,8,18,449,Low
10,8,25,453,Low
10,8,14,435,Low
10,8,17,435,Low
10,8,21,443,Low
10,8,22,433,Low
10,8,24,441,Low
10,8,19,436,Low
10,8,17,425,Low
10,8,17,433,Low
10,8,14,435,Low
10,8,15,434,Low
10,8,17,429,Low
10,8,17,446,Low
10,8,11,436,Low
10,8,17,445,Low
10,8,20,447,Low
10,8,14,437,Low
10,8,15,437,Low
10,8,22,440,Low
10,8,18,438,Low
10,8,12,437,Low
10,8,16,434,Low
10,8,19,449,Low
10,8,22,450,Low
10,8,15,445,Low
10,8,22,441,Low
10,8,20,437,Low
10,8,17,441,Low
10,8,21,438,Low
10,8,18,438,Low
10,8,23,448,Low
10,8,16,440,Low
10,8,17,444,Low
10,8,22,444,Low
10,8,22,454,Low
10,8,24,457,Low
10,8,25,456,Low
10,8,22,445,Low
10,8,24,448,Low
10,8,24,449,Low
10,8,18,438,Low
10,8,20,446,Low
10,8,27,444,Low
10,8,23,443,Low
10,8,15,439,Low
10,8,20,445,Low
10,8,17,449,Low
10,8,21,446,Low
10,8,25,441,Low
10,8,20,437,Low
10,8,25,441,Low
10,8,23,443,Low
10,8,22,438,Low
10,8,17,438,Low
10,8,23,450,Low
10,8,24,459,Low
10,8,27,465,Low
10,8,30,462,Low
10,8,29,451,Low
10,8,31,459,Low
10,8,32,457,Low
10,8,25,448,Low
10,8,26,435,Low
10,8,20,439,Low
10,8,23,432,Low
10,8,22,437,Low
10,8,19,431,Low
10,8,20,433,Low
10,8,21,437,Low
10,8,23,440,Low
10,8,16,424,Low
10,8,12,436,Low
10,8,23,450,Low
10,8,20,434,Low
10,8,22,445,Low
10,8,19,445,Low
10,8,21,446,Low
10,8,21,449,Low
10,8,18,440,Low
10,8,25,449,Low
10,8,16,443,Low
10,8,22,444,Low
10,8,22,445,Low
10,8,17,436,Low
10,8,15,439,Low
10,8,19,444,Low
10,8,21,446,Low
10,8,13,433,Low
10,8,21,436,Low
10,8,16,428,Low
10,8,11,429,Low
10,8,14,430,Low
10,8,11,432,Low
10,8,11,433,Low
10,8,24,445,Low
10,8,17,448,Low
10,8,15,440,Low
10,8,9,447,Low
10,8,13,454,Low
10,8,16,455,Low
10,8,15,451,Low
10,8,16,445,Low
10,8,22,456,Low
10,8,18,455,Low
10,8,22,447,Low
10,8,20,452,Low
10,8,24,458,Low
10,8,23,455,Low
10,8,18,454,Low
10,8,24,451,Low
10,8,17,443,Low
10,8,23,449,Low
10,8,26,452,Low
10,8,29,457,Low
10,8,18,440,Low
10,8,23,444,Low
10,8,26,452,Low
10,8,20,445,Low
10,8,21,450,Low
10,8,24,462,Low
10,8,21,462,Low
10,8,22,463,Low
10,8,24,458,Low
10,8,25,453,Low
10,8,23,444,Low
10,8,17,437,Low
10,8,25,450,Low
10,8,23,453,Low
10,8,24,463,Low
10,8,22,459,Low
10,8,29,463,Low
10,8,28,459,Low
10,8,17,443,Low
10,8,23,447,Low
10,8,25,437,Low
10,8,25,437,Low
10,8,19,433,Low
10,8,24,436,Low
10,8,21,433,Low
10,8,18,445,Low
10,8,21,446,Low
10,8,21,441,Low
10,8,22,437,Low
10,8,17,440,Low
10,8,16,437,Low
10,8,13,443,Low
10,8,21,445,Low
10,8,24,449,Low
10,8,11,440,Low
10,8,16,443,Low
10,8,17,448,Low
10,8,13,437,Low
10,8,13,437,Low
10,8,17,442,Low
10,8,15,445,Low
10,8,16,442,Low
10,8,18,445,Low
10,8,17,459,Low
10,8,20,450,Low
10,8,21,451,Low
10,8,21,456,Low
10,8,21,444,Low
10,8,17,439,Low
10,8,19,436,Low
10,8,20,442,Low
10,8,18,443,Low
10,8,15,445,Low
10,8,21,447,Low
10,8,17,438,Low
10,8,18,436,Low
10,8,15,432,Low
10,8,14,444,Low
10,8,13,441,Low
10,8,14,450,Low
10,8,22,470,Low
10,8,17,467,Low
10,8,23,471,Low
10,8,24,479,Low
10,8,29,486,Low
10,8,28,467,Low
10,8,26,456,Low
10,8,26,455,Low
10,8,28,461,Low
10,8,29,452,Low
10,8,27,455,Low
10,8,39,453,Low
10,8,24,442,Low
10,8,21,447,Low
10,8,23,441,Low
10,8,23,444,Low
10,8,29,439,Low
10,8,23,431,Low
10,8,22,426,Low
10,8,16,430,Low
10,8,23,445,Low
10,8,21,450,Low
10,8,23,451,Low
10,8,22,443,Low
10,8,21,441,Low
10,8,23,445,Low
10,8,26,445,Low
10,8,19,444,Low
10,8,22,447,Low
10,8,13,436,Low
10,8,23,449,Low
10,8,19,447,Low
10,8,22,448,Low
10,8,16,444,Low
10,8,17,438,Low
10,8,24,444,Low
10,8,21,445,Low
10,8,22,444,Low
10,8,23,453,Low
10,8,14,441,Low
10,8,20,445,Low
10,8,12,434,Low
10,8,20,443,Low
10,8,21,445,Low
10,8,11,440,Low
10,8,20,451,Low
10,8,20,443,Low
10,8,21,449,Low
10,8,17,451,Low
10,8,18,441,Low
10,8,28,455,Low
10,8,23,458,Low
10,8,25,460,Low
10,8,23,448,Low
10,8,23,455,Low
10,8,24,459,Low
10,8,19,459,Low
10,8,23,463,Low
10,8,22,466,Low
10,8,25,452,Low
10,8,25,457,Low
10,8,22,446,Low
10,8,22,436,Low
10,8,22,440,Low
10,8,30,435,Low
10,8,18,434,Low
10,8,20,439,Low
10,8,26,459,Low
10,8,26,469,Low
10,8,31,474,Low
10,8,27,486,Low
10,8,26,474,Low
10,8,30,463,Low
10,8,31,462,Low
10,8,33,466,Low
10,8,33,459,Low
10,8,27,454,Low
10,8,28,452,Low
10,8,28,448,Low
10,8,28,446,Low
10,8,29,441,Low
10,8,20,436,Low
10,8,22,444,Low
10,8,25,430,Low
10,8,23,434,Low
10,8,21,438,Low
10,8,24,438,Low
10,8,22,427,Low
10,8,17,433,Low
10,8,14,420,Low
10,8,18,434,Low
10,8,9,424,Low
10,8,14,441,Low
10,8,19,443,Low
10,8,17,458,Low
10,8,22,453,Low
10,8,15,455,Low
10,8,22,466,Low
10,8,16,455,Low
10,8,18,459,Low
10,8,28,465,Low
10,8,19,457,Low
10,8,21,458,Low
10,8,24,444,Low
10,8,20,445,Low
10,8,21,439,Low
10,8,20,449,Low
10,8,21,446,Low
10,8,25,452,Low
10,8,18,440,Low
10,8,19,430,Low
10,8,21,442,Low
10,8,20,437,Low
10,8,21,438,Low
10,8,14,439,Low
10,8,14,441,Low
10,8,14,445,Low
10,8,17,446,Low
10,8,13,454,Low
10,8,15,462,Low
10,8,23,471,Low
10,8,21,463,Low
10,8,18,459,Low
10,8,24,456,Low
10,8,22,456,Low
10,8,20,462,Low
10,8,18,463,Low
10,8,26,464,Low
10,8,19,455,Low
10,8,19,454,Low
10,8,20,447,Low
10,8,23,451,Low
10,8,19,445,Low
10,8,22,456,Low
10,8,22,450,Low
10,8,26,450,Low
10,8,20,446,Low
10,8,21,448,Low
10,8,25,448,Low
10,8,22,447,Low
10,8,20,444,Low
10,8,21,451,Low
10,8,21,443,Low
10,8,22,445,Low
10,8,19,448,Low
10,8,20,450,Low
10,8,23,452,Low
10,8,28,456,Low
10,8,21,439,Low
10,8,20,437,Low
10,8,22,447,Low
10,8,21,436,Low
10,8,20,441,Low
10,8,14,438,Low
10,8,10,438,Low
10,8,10,443,Low
10,8,10,439,Low
10,8,18,451,Low
10,8,21,459,Low
10,8,17,444,Low
10,8,18,453,Low
10,8,16,451,Low
10,8,17,461,Low
10,8,16,469,Low
10,8,32,484,Low
10,8,22,476,Low
10,8,23,463,Low
10,8,21,447,Low
10,8,26,455,Low
10,8,23,451,Low
10,8,25,455,Low
10,8,28,450,Low
10,8,24,472,Low
10,8,20,462,Low
10,8,23,464,Low
10,8,30,478,Low
10,8,27,471,Low
10,8,32,476,Low
10,8,31,462,Low
10,8,24,450,Low
10,8,23,455,Low
10,8,23,456,Low
10,8,24,454,Low
10,8,27,467,Low
10,8,28,462,Low
10,8,24,466,Low
10,8,27,454,Low
10,8,23,457,Low
10,8,22,454,Low
10,8,26,446,Low
10,8,22,442,Low
10,8,22,442,Low
10,8,20,445,Low
10,8,22,447,Low
10,8,17,441,Low
10,8,18,446,Low
10,8,19,449,Low
10,8,18,459,Low
10,8,19,461,Low
10,8,23,463,Low
10,8,24,448,Low
10,8,23,453,Low
10,8,21,444,Low
10,8,24,448,Low
10,8,19,451,Low
10,8,29,468,Low
10,8,24,460,Low
10,8,26,465,Low
10,8,18,456,Low
10,8,25,455,Low
